"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","HS","AS","HST","AST","HF","AF","HC","AC","HY","AY","HR","AR","B365H","B365D","B365A","BWH","BWD","BWA","IWH","IWD","IWA","PSH","PSD","PSA","WHH","WHD","WHA","VCH","VCD","VCA","PSCH","PSCD","PSCA","hodds_mean","dodds_mean","aodds_mean","HomeTeam.Augsburg","HomeTeam.Bayern.Munich","HomeTeam.Bielefeld","HomeTeam.Darmstadt","HomeTeam.Dortmund","HomeTeam.Ein.Frankfurt","HomeTeam.FC.Koln","HomeTeam.Fortuna.Dusseldorf","HomeTeam.Freiburg","HomeTeam.Hamburg","HomeTeam.Hannover","HomeTeam.Hertha","HomeTeam.Hoffenheim","HomeTeam.Ingolstadt","HomeTeam.Leverkusen","HomeTeam.M.gladbach","HomeTeam.Mainz","HomeTeam.Nurnberg","HomeTeam.Paderborn","HomeTeam.RB.Leipzig","HomeTeam.Schalke.04","HomeTeam.Stuttgart","HomeTeam.Union.Berlin","HomeTeam.Werder.Bremen","HomeTeam.Wolfsburg","AwayTeam.Augsburg","AwayTeam.Bayern.Munich","AwayTeam.Bielefeld","AwayTeam.Darmstadt","AwayTeam.Dortmund","AwayTeam.Ein.Frankfurt","AwayTeam.FC.Koln","AwayTeam.Fortuna.Dusseldorf","AwayTeam.Freiburg","AwayTeam.Hamburg","AwayTeam.Hannover","AwayTeam.Hertha","AwayTeam.Hoffenheim","AwayTeam.Ingolstadt","AwayTeam.Leverkusen","AwayTeam.M.gladbach","AwayTeam.Mainz","AwayTeam.Nurnberg","AwayTeam.Paderborn","AwayTeam.RB.Leipzig","AwayTeam.Schalke.04","AwayTeam.Stuttgart","AwayTeam.Union.Berlin","AwayTeam.Werder.Bremen","AwayTeam.Wolfsburg","FTHG0","FTHG1","FTHG2","FTHG3","FTHG4","FTHG5","FTHG6","FTHG7","FTHG8","FTAG0","FTAG1","FTAG2","FTAG3","FTAG4","FTAG5","FTAG6"
"1332","D1","24/11/2019","Hoffenheim","Mainz","1","5","A",0,1,"A",22,11,8,5,10,13,14,3,1,3,0,1,1.65,4.33,4.75,1.65,4.1,5,1.67,4.1,4.7,1.68,4.08,5.24,1.65,4.2,5,1.65,4.2,4.5,1.73,3.96,4.97,1.66857142857143,4.13857142857143,4.88,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1333","D1","29/11/2019","Schalke 04","Union Berlin","2","1","H",1,1,"D",17,17,8,7,12,13,7,4,1,4,0,0,1.66,4,4.75,1.67,4,5,1.7,3.8,5,1.74,3.82,5.15,1.7,3.8,5,1.73,4,4.6,1.72,3.78,5.4,1.70285714285714,3.88571428571429,4.98571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"1334","D1","30/11/2019","FC Koln","Augsburg","1","1","D",0,1,"A",13,11,6,4,15,17,4,8,8,3,1,1,1.95,4,3.5,1.95,3.8,3.7,2,3.6,3.6,1.91,3.89,4.03,1.88,3.8,3.9,1.9,4,3.75,2.03,3.79,3.69,1.94571428571429,3.84,3.73857142857143,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1335","D1","30/11/2019","Hertha","Dortmund","1","2","A",1,2,"A",13,7,3,5,13,8,2,2,3,2,0,1,4,4,1.8,4.4,3.8,1.78,4.1,3.7,1.85,4.23,3.96,1.85,4,3.9,1.83,4,4,1.83,4.5,4.28,1.74,4.17571428571429,3.94857142857143,1.81142857142857,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1336","D1","30/11/2019","Hoffenheim","Fortuna Dusseldorf","1","1","D",1,0,"H",12,11,6,3,11,16,2,5,2,4,0,0,1.7,3.8,5,1.67,4.1,4.75,1.7,3.95,4.65,1.71,4.04,5.03,1.67,4,4.8,1.7,4,4.8,1.77,3.88,4.82,1.70285714285714,3.96714285714286,4.83571428571429,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1337","D1","30/11/2019","Paderborn","RB Leipzig","2","3","A",0,3,"A",8,18,4,6,10,13,6,6,3,3,0,0,6.5,5.5,1.36,8,5.25,1.36,7.5,5.3,1.37,7.97,5.55,1.37,7.5,5.5,1.36,7.5,5.5,1.36,6.97,6.37,1.36,7.42,5.56714285714286,1.36285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"1338","D1","30/11/2019","Bayern Munich","Leverkusen","1","2","A",1,2,"A",24,11,11,7,9,16,8,2,1,3,0,1,1.28,6,8.5,1.3,5.75,9,1.3,6,8.7,1.29,6,9.85,1.27,6,10,1.3,6,9.5,1.26,6.67,10.8,1.28571428571429,6.06,9.47857142857143,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1339","D1","01/12/2019","M'gladbach","Freiburg","4","2","H",1,1,"D",22,13,13,5,13,15,2,3,3,2,0,0,1.53,4.2,6,1.57,4.33,5.5,1.57,4.4,5.5,1.58,4.56,5.58,1.57,4.33,5.5,1.53,4.4,5.2,1.55,4.42,6.22,1.55714285714286,4.37714285714286,5.64285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"1340","D1","01/12/2019","Wolfsburg","Werder Bremen","2","3","A",1,2,"A",19,10,6,3,14,14,9,3,1,4,0,0,2.15,3.75,3,2.15,3.7,3.2,2.2,3.6,3.15,2.2,3.71,3.27,2.15,3.7,3.2,2.1,3.7,3.1,2.12,3.72,3.45,2.15285714285714,3.69714285714286,3.19571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"1341","D1","02/12/2019","Mainz","Ein Frankfurt","2","1","H",0,1,"A",18,14,8,4,13,10,8,6,1,2,0,1,2.8,3.75,2.37,2.8,3.7,2.35,2.8,3.55,2.4,2.91,3.6,2.45,2.8,3.6,2.4,2.7,3.75,2.3,3.04,3.91,2.25,2.83571428571429,3.69428571428571,2.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"1342","D1","06/12/2019","Ein Frankfurt","Hertha","2","2","D",0,1,"A",25,9,6,3,11,15,16,1,3,4,0,0,1.8,3.9,4.2,1.8,3.9,4.2,1.85,3.8,4,1.85,4.04,4.16,1.8,3.9,4.2,1.83,4,4,1.82,3.95,4.38,1.82142857142857,3.92714285714286,4.16285714285714,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"1343","D1","07/12/2019","Augsburg","Mainz","2","1","H",1,1,"D",18,12,5,3,13,14,8,2,2,2,0,0,2.2,3.6,3.1,2.35,3.6,2.9,2.25,3.6,3,2.28,3.7,3.11,2.3,3.6,3,2.3,3.7,2.9,2.17,3.9,3.2,2.26428571428571,3.67142857142857,3.03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"1344","D1","07/12/2019","Dortmund","Fortuna Dusseldorf","5","0","H",1,0,"H",23,2,10,0,8,10,6,0,0,3,0,0,1.33,5.5,8.5,1.3,5.75,9.5,1.3,5.5,9.6,1.31,5.86,9.9,1.3,5.8,9.5,1.3,6,9,1.32,5.72,9.94,1.30857142857143,5.73285714285714,9.42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"1345","D1","07/12/2019","Freiburg","Wolfsburg","1","0","H",0,0,"D",10,10,3,0,13,20,2,7,0,2,0,0,2.9,3.5,2.4,2.8,3.5,2.45,2.9,3.3,2.45,2.92,3.43,2.53,2.88,3.4,2.45,2.88,3.5,2.4,3.28,3.49,2.28,2.93714285714286,3.44571428571429,2.42285714285714,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1346","D1","07/12/2019","M'gladbach","Bayern Munich","2","1","H",0,0,"D",7,17,3,5,12,17,2,5,3,5,0,1,5.25,4.5,1.57,5.25,4.75,1.55,4.6,4.3,1.65,5.51,4.67,1.57,5.25,4.5,1.57,5.25,4.75,1.55,5.44,5.06,1.53,5.22142857142857,4.64714285714286,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"1347","D1","07/12/2019","RB Leipzig","Hoffenheim","3","1","H",1,0,"H",25,11,14,1,14,5,8,6,3,1,0,0,1.44,4.75,6.5,1.42,5.25,6.5,1.5,4.6,5.9,1.45,5.16,6.73,1.42,5,7,1.44,5,6.5,1.4,5.28,7.57,1.43857142857143,5.00571428571429,6.67142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"1348","D1","07/12/2019","Leverkusen","Schalke 04","2","1","H",1,0,"H",19,5,9,3,11,11,9,0,2,2,0,0,1.95,3.75,3.75,1.91,3.6,4,1.95,3.65,3.8,1.98,3.75,3.9,1.91,3.7,3.9,1.95,3.8,3.75,2.13,3.79,3.38,1.96857142857143,3.72,3.78285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"1349","D1","08/12/2019","Union Berlin","FC Koln","2","0","H",1,0,"H",11,14,5,4,21,19,3,5,1,3,0,0,2.15,3.5,3.3,2.2,3.4,3.3,2.15,3.5,3.3,2.19,3.6,3.39,2.15,3.5,3.3,2.1,3.5,3.25,2.14,3.55,3.56,2.15428571428571,3.50714285714286,3.34285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"1350","D1","08/12/2019","Werder Bremen","Paderborn","0","1","A",0,0,"D",12,18,3,5,10,13,13,6,1,4,0,0,1.53,4.5,5.75,1.5,4.75,5.75,1.55,4.7,5.3,1.56,4.66,5.65,1.52,4.75,5.5,1.5,4.75,5.2,1.53,4.93,5.59,1.52714285714286,4.72,5.53428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1351","D1","13/12/2019","Hoffenheim","Augsburg","2","4","A",1,1,"D",19,6,8,4,10,7,11,1,1,0,0,0,1.8,4,4.2,1.85,3.9,4,1.85,3.8,4.05,1.85,4.06,4.11,1.83,3.9,4,1.85,4,3.9,1.95,3.94,3.81,1.85428571428571,3.94285714285714,4.01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"1352","D1","14/12/2019","Bayern Munich","Werder Bremen","6","1","H",2,1,"H",29,11,14,2,13,12,8,2,2,2,0,0,1.14,9,15,1.14,8.5,17.5,1.15,8.2,15.5,1.15,8.78,18.35,1.14,8.5,17,1.14,8.5,19,1.11,11.24,21.16,1.13857142857143,8.96,17.6442857142857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"1353","D1","14/12/2019","FC Koln","Leverkusen","2","0","H",0,0,"D",13,6,5,2,12,9,3,4,2,3,0,2,4.2,3.9,1.8,4,3.9,1.85,4.05,3.9,1.83,4.24,3.91,1.85,4,3.9,1.83,4.2,4,1.8,3.78,3.77,2.01,4.06714285714286,3.89714285714286,1.85285714285714,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"1354","D1","14/12/2019","Hertha","Freiburg","1","0","H",0,0,"D",14,15,4,2,9,5,4,7,2,0,0,0,2,3.6,3.6,2.05,3.6,3.5,2,3.6,3.6,2.02,3.75,3.74,2,3.6,3.7,2.05,3.75,3.5,1.96,3.67,4.1,2.01142857142857,3.65285714285714,3.67714285714286,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1355","D1","14/12/2019","Mainz","Dortmund","0","4","A",0,1,"A",9,18,0,7,8,10,3,5,1,0,0,0,5,4.33,1.6,5.25,4.2,1.62,4.8,4.2,1.65,5.05,4.22,1.68,5.25,4,1.63,4.8,4.2,1.67,6.29,4.81,1.5,5.20571428571429,4.28,1.62142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1356","D1","14/12/2019","Paderborn","Union Berlin","1","1","D",1,1,"D",14,15,3,2,19,16,2,3,2,4,0,0,2.8,3.75,2.37,2.85,3.5,2.4,2.8,3.6,2.4,2.83,3.65,2.49,2.8,3.6,2.4,2.8,3.6,2.45,2.91,3.62,2.44,2.82714285714286,3.61714285714286,2.42142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1357","D1","14/12/2019","Fortuna Dusseldorf","RB Leipzig","0","3","A",0,1,"A",4,21,1,7,11,7,3,9,2,1,0,0,7,4.75,1.44,6.25,5,1.45,6.6,4.7,1.45,6.77,5.11,1.45,6.5,5,1.44,6.5,5,1.45,6.57,5.06,1.46,6.59857142857143,4.94571428571429,1.44857142857143,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1358","D1","15/12/2019","Wolfsburg","M'gladbach","2","1","H",1,1,"D",17,6,7,5,20,15,5,2,3,3,0,0,2.7,3.4,2.6,2.6,3.5,2.65,2.6,3.45,2.65,2.62,3.43,2.81,2.6,3.3,2.75,2.55,3.4,2.63,2.68,3.51,2.69,2.62142857142857,3.42714285714286,2.68285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"1359","D1","15/12/2019","Schalke 04","Ein Frankfurt","1","0","H",0,0,"D",11,17,5,3,15,12,7,6,1,4,1,0,1.9,3.75,3.6,2,3.7,3.6,1.95,3.8,3.6,1.97,3.93,3.77,1.95,3.8,3.6,1.93,3.8,3.5,1.88,4.03,3.99,1.94,3.83,3.66571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1360","D1","17/12/2019","Werder Bremen","Mainz","0","5","A",0,4,"A",15,19,5,8,13,13,8,5,2,2,0,0,1.75,4.2,4.2,1.8,4,4.1,1.85,3.9,3.9,1.84,4.01,4.2,1.83,3.9,4,1.83,4.1,3.9,1.71,4.29,4.67,1.80142857142857,4.05714285714286,4.13857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1361","D1","17/12/2019","Augsburg","Fortuna Dusseldorf","3","0","H",1,0,"H",12,6,7,2,10,15,4,2,3,4,0,0,1.75,4.2,4.2,1.72,4,4.5,1.7,4,4.6,1.81,4.15,4.24,1.78,4,4.2,1.8,4,4.2,1.93,3.85,4.01,1.78428571428571,4.02857142857143,4.27857142857143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"1362","D1","17/12/2019","Dortmund","RB Leipzig","3","3","D",2,0,"H",14,12,6,8,9,5,12,3,0,0,0,0,2.1,3.8,3.2,2.1,3.8,3.25,2.2,3.8,3,2.24,3.79,3.14,2.2,3.7,3.1,2.25,3.8,3,2.25,3.86,3.07,2.19142857142857,3.79285714285714,3.10857142857143,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"1363","D1","17/12/2019","Union Berlin","Hoffenheim","0","2","A",0,0,"D",16,7,2,4,16,13,6,1,2,6,0,0,2.37,3.5,2.9,2.35,3.6,2.9,2.45,3.45,2.85,2.5,3.54,2.88,2.45,3.4,2.88,2.45,3.5,2.88,2.46,3.58,2.91,2.43285714285714,3.51,2.88571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1364","D1","18/12/2019","Leverkusen","Hertha","0","1","A",0,0,"D",17,10,7,5,12,16,5,4,2,3,0,0,1.5,4.33,6.5,1.57,4,6,1.6,4.2,5.3,1.54,4.44,6.27,1.53,4.33,6,1.55,4.4,5.75,1.52,4.58,6.33,1.54428571428571,4.32571428571429,6.02142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1365","D1","18/12/2019","Ein Frankfurt","FC Koln","2","4","A",2,1,"H",17,21,6,9,12,10,7,10,2,4,0,0,1.75,3.8,4.75,1.7,4,4.75,1.8,3.8,4.2,1.76,3.86,4.88,1.75,3.75,4.75,1.8,3.9,4.33,1.97,3.78,3.91,1.79,3.84142857142857,4.51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"1366","D1","18/12/2019","Freiburg","Bayern Munich","1","3","A",0,1,"A",15,22,5,10,5,8,6,8,0,3,0,0,10,7.5,1.22,10.5,6.5,1.25,11,6.1,1.25,10.96,6.86,1.24,11,7,1.22,12,7,1.22,9.96,8.73,1.22,10.7742857142857,7.09857142857143,1.23142857142857,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1367","D1","18/12/2019","M'gladbach","Paderborn","2","0","H",0,0,"D",17,12,6,2,6,14,8,4,2,3,0,0,1.33,6,7.5,1.3,6,9,1.33,5.5,8.3,1.3,6.07,9.24,1.3,5.8,9,1.3,6,8.5,1.39,5.67,7.21,1.32142857142857,5.86285714285714,8.39285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"1368","D1","18/12/2019","Wolfsburg","Schalke 04","1","1","D",0,0,"D",29,8,11,2,13,11,12,5,1,1,0,0,2.3,3.4,3.1,2.35,3.3,3.1,2.35,3.35,3.05,2.42,3.43,3.08,2.4,3.3,3,2.38,3.4,3,2.09,3.62,3.64,2.32714285714286,3.4,3.13857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1369","D1","20/12/2019","Hoffenheim","Dortmund","2","1","H",0,1,"A",11,12,3,5,8,12,0,8,0,1,0,0,3.6,4,1.9,3.8,3.9,1.87,4,3.8,1.85,3.81,4.01,1.93,3.8,3.9,1.88,3.7,4,1.91,4.5,4.36,1.71,3.88714285714286,3.99571428571429,1.86428571428571,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"1370","D1","21/12/2019","Bayern Munich","Wolfsburg","2","0","H",0,0,"D",18,10,8,3,7,7,12,6,2,2,0,0,1.14,8.5,17,1.14,8.5,17,1.2,7.4,12,1.17,7.86,17.81,1.17,7.5,17,1.17,8,17,1.22,6.86,13.38,1.17285714285714,7.80285714285714,15.8842857142857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"1371","D1","21/12/2019","FC Koln","Werder Bremen","1","0","H",1,0,"H",7,6,1,1,11,18,1,7,1,4,0,0,2.05,3.75,3.4,2.1,3.7,3.25,2,3.6,3.6,2.09,3.87,3.39,2.1,3.7,3.3,2.1,3.8,3.25,1.93,3.95,3.84,2.05285714285714,3.76714285714286,3.43285714285714,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1372","D1","21/12/2019","Mainz","Leverkusen","0","1","A",0,0,"D",17,14,2,4,8,8,6,6,0,2,0,1,3.8,4,1.83,4.1,4,1.8,3.65,3.9,1.9,3.97,4.04,1.88,3.9,3.9,1.85,3.8,4,1.87,3.65,4.04,1.96,3.83857142857143,3.98285714285714,1.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1373","D1","21/12/2019","RB Leipzig","Augsburg","3","1","H",0,1,"A",22,6,7,2,7,9,10,4,1,3,0,0,1.25,6.5,11,1.26,6.25,10,1.3,6,8.5,1.27,6.22,11.55,1.25,6,12,1.25,6.25,10.5,1.24,6.75,12,1.26,6.28142857142857,10.7928571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"1374","D1","21/12/2019","Schalke 04","Freiburg","2","2","D",1,0,"H",19,19,6,7,9,12,7,5,1,1,0,0,1.65,3.8,5.5,1.65,4.1,5,1.7,3.8,5,1.7,3.94,5.19,1.7,3.8,5,1.7,4,4.8,1.93,3.61,4.24,1.71857142857143,3.86428571428571,4.96142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
